Area Found,Restaurant Name,Rating,Cuisine,Price,Link
Attibele,Karibu - The Zuri,N/A,"South Indian, North Indian, Continental, Oriental, Italian, Sandwich, Burger, Wraps","₹4,000 for two",https://www.zomato.com/bangalore/karibu-the-zuri-whitefield-bangalore/info
Attibele,Chime - Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre,N/A,"Finger Food, Shake","₹4,000 for two",https://www.zomato.com/bangalore/chime-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-itpl-main-road-whitefield-bangalore/info
Attibele,Karavalli - The Gateway Hotel,N/A,"Mangalorean, Konkan, Seafood, Kerala","₹4,000 for two",https://www.zomato.com/bangalore/karavalli-the-gateway-hotel-residency-road/info
Attibele,Baluchi - The Lalit Ashok Bangalore,N/A,"North Indian, Kashmiri","₹4,000 for two",https://www.zomato.com/BaluchiBangalore/info
Attibele,The Conservatory,N/A,Continental,"₹4,000 for two",https://www.zomato.com/bangalore/the-conservatory-shanti-nagar-bangalore/info
Attibele,Lapis - The Oberoi,N/A,"North Indian, South Indian, Mediterranean, European, American, Italian","₹4,000 for two",https://www.zomato.com/bangalore/lapis-the-oberoi-mg-road-bangalore/info
Attibele,Blue Ginger - The Taj West End,N/A,"Vietnamese, Seafood, Salad, Chinese, Desserts","₹4,000 for two",https://www.zomato.com/bangalore/blue-ginger-the-taj-west-end-race-course-road/info
Attibele,M Bar - Bengaluru Marriott Hotel Whitefield,N/A,"Finger Food, Continental, Beverages","₹4,000 for two",https://www.zomato.com/bangalore/m-bar-bengaluru-marriott-hotel-whitefield-whitefield/info
Attibele,The Whiskey Bar - Radisson Blu Atria,N/A,"Finger Food, North Indian","₹4,000 for two",https://www.zomato.com/bangalore/the-whiskey-bar-radisson-blu-atria-race-course-road-bangalore/info
Attibele,Zarqash by Chef Rohit Ghai,N/A,"North Indian, Modern Indian","₹4,000 for two",https://www.zomato.com/bangalore/zarqash-by-chef-rohit-ghai-residency-road-bangalore/info
Attibele,Neer - Hilton Embassy Manyata Business Park,N/A,"Bar Food, Beverages, South Indian","₹4,000 for two",https://www.zomato.com/bangalore/neer-hilton-embassy-manyata-business-park-nagawara-bangalore/info
Attibele,Blue Terrain - Novotel,N/A,"Indonesian, Italian, Mediterranean, Asian","₹4,000 for two",https://www.zomato.com/bangalore/blue-terrain-novotel-bellandur-bangalore/info
Attibele,Europa 360- Radisson Blu Outer ring road,N/A,European,"₹4,000 for two",https://www.zomato.com/bangalore/europa-360-radisson-blu-outer-ring-road-marathahalli-bangalore/info
Attibele,Echo Cocktail and Tapas Bar,N/A,Continental,"₹4,000 for two",https://www.zomato.com/bangalore/echo-cocktail-and-tapas-bar-bellandur-bangalore/info
Attibele,Bang,N/A,"Finger Food, Mughlai, North Indian, Chinese, Fast Food, Desserts","₹4,000 for two",https://www.zomato.com/bangalore/bang-residency-road-bangalore/info
Attibele,East The Asian Living Room,N/A,"Asian, Cantonese","₹4,000 for two",https://www.zomato.com/bangalore/east-the-asian-living-room-devanahalli/info
Attibele,Royal China,N/A,"Asian, Cantonese, Chinese, Desserts, Seafood","₹3,800 for two",https://www.zomato.com/bangalore/royal-china-lavelle-road-bangalore/info
Attibele,M Cafe - Bengaluru Marriott Hotel Whitefield,N/A,"North Indian, Continental, Italian, Thai","₹3,800 for two",https://www.zomato.com/bangalore/m-cafe-bengaluru-marriott-hotel-whitefield-whitefield/info
Attibele,Olive Beach,N/A,"Italian, Pizza, Mediterranean, Continental, European, Beverages, Desserts","₹3,800 for two",https://www.zomato.com/bangalore/olive-beach-richmond-road-bangalore/info
Attibele,Aura - Radha Regent,N/A,"Continental, American, South Indian, Italian, North Indian, Chinese","₹3,800 for two",https://www.zomato.com/bangalore/aura-radha-regent-electronic-city/info
Attibele,24@43 - The Oterra,N/A,"North Indian, Asian, Continental, Fast Food, Biryani, Desserts","₹3,700 for two",https://www.zomato.com/bangalore/2443-the-oterra-electronic-city/info
Attibele,24/7 - The Lalit Ashok Bangalore,N/A,"Continental, North Indian, Chinese, Desserts","₹3,600 for two",https://www.zomato.com/24-7RestaurantBangalore/info
Attibele,Swizzle - WelcomHotel By ITC Hotels,N/A,Finger Food,"₹3,600 for two",https://www.zomato.com/bangalore/swizzle-welcomhotel-by-itc-hotels-richmond-road-bangalore/info
Attibele,High Ultra Lounge - Sheraton Grand Bangalore Hotel,N/A,"North Indian, Continental, Finger Food, Desserts","₹3,600 for two",https://www.zomato.com/bangalore/high-ultra-lounge-sheraton-grand-bangalore-hotel-malleshwaram-bangalore/info
Attibele,Shang Palace - Shangri-La Hotel,N/A,"Chinese, Asian, Sichuan, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/shang-palace-shangri-la-hotel-vasanth-nagar-bangalore/info
Attibele,Zen - The Leela Palace,N/A,"Salad, Asian","₹3,500 for two",https://www.zomato.com/bangalore/zen-the-leela-palace-airport-road-bangalore/info
Attibele,Quattro - The Leela Bhartiya City Bengaluru,N/A,"North Indian, Mediterranean, European","₹3,500 for two",https://www.zomato.com/bangalore/quattro-the-leela-bhartiya-city-bengaluru-jakkur-bangalore/info
Attibele,Melange- Radisson Blu Outer Ring Road,N/A,"North Indian, South Indian, Continental, Italian, Desserts","₹3,500 for two",https://www.zomato.com/bangalore/melange-radisson-blu-outer-ring-road-marathahalli-bangalore/info
Attibele,Monkey Bar,N/A,"Burger, Mexican","₹3,500 for two",https://www.zomato.com/bangalore/monkey-bar-church-street-bangalore/info
Attibele,Limelight - Royal Orchid Hotel,N/A,"Asian, Continental, North Indian, South Indian, Beverages, Desserts","₹3,500 for two",https://www.zomato.com/bangalore/limelight-royal-orchid-hotel-airport-road-bangalore/info
Attibele,Kava - Fairfield By Marriott,N/A,"North Indian, South Indian, Continental","₹3,500 for two",https://www.zomato.com/bangalore/kava-fairfield-by-marriott-rajajinagar-bangalore/info
Attibele,Indian Durbar - Conrad Bengaluru,N/A,"North Indian,","₹3,500 for two",https://www.zomato.com/bangalore/indian-durbar-conrad-bengaluru-ulsoor/info
Attibele,Aqua - The Park Bangalore,N/A,"Asian, Mexican, Modern Indian, South Indian, North Indian","₹3,500 for two",https://www.zomato.com/bangalore/aqua-the-park-bangalore-mg-road-bangalore/info
Attibele,Lotus Pavilion - ITC Gardenia,N/A,"Continental, North Indian, Beverages, Desserts, Pasta","₹3,500 for two",https://www.zomato.com/bangalore/lotus-pavilion-itc-gardenia-richmond-road-bangalore/info
Attibele,Kari Theory - Namma Bar & Kitchen,N/A,"South Indian, North Indian, Street Food, Biryani, Continental, Asian, Italian, Bar Food","₹3,500 for two",https://www.zomato.com/bangalore/kari-theory-namma-bar-kitchen-ulsoor-bangalore/info
Attibele,Monsoon - The Park Bangalore,N/A,"Italian, North Indian, Continental, Asian, Seafood, Desserts","₹3,500 for two",https://www.zomato.com/bangalore/monsoon-the-park-bangalore-mg-road-bangalore/info
Attibele,Atlas World Cafe - Vividus Hotel,N/A,"Continental, North Indian, South Indian, Italian, Kebab, Salad, Desserts, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/atlas-world-cafe-vividus-hotel-gandhi-nagar-bangalore/info
Attibele,WelcomCafe Jacaranda - WelcomHotel By ITC Hotels,N/A,"Asian, Continental, North Indian, Biryani, Italian, Desserts, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/welcomcafe-jacaranda-welcomhotel-by-itc-hotels-richmond-road-bangalore/info
Attibele,Verve - Royal Orchid Resort,N/A,"North Indian, European, Chinese","₹3,500 for two",https://www.zomato.com/bangalore/verve-royal-orchid-resort-yelahanka-bangalore/info
Attibele,Citrus Cafe - Lemon Tree Premier,N/A,"South Indian, North Indian, Continental, Fast Food, Chinese, Oriental, Desserts, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/citrus-cafe-lemon-tree-premier-ulsoor/info
Attibele,R Bar - Renaissance Hotel,N/A,"Bar Food, Asian, South Indian, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/r-bar-renaissance-hotel-race-course-road-bangalore/info
Attibele,1026AD Café - Grand Mercure,N/A,"Cafe, Fast Food, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/1026ad-caf%C3%A9-grand-mercure-old-madras-road-bangalore/info
Attibele,Little India,N/A,"North Indian, Biryani, Chinese","₹3,500 for two",https://www.zomato.com/bangalore/little-india-koramangala-6th-block-bangalore/info
Attibele,Aviator - Goldfinch Retreat,N/A,Finger Food,"₹3,500 for two",https://www.zomato.com/bangalore/aviator-goldfinch-retreat-devanahalli/info
Attibele,Layover Bar- Moxy Bengaluru Airport,N/A,"Burger, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/layover-bar-moxy-bengaluru-airport-devanahalli/info
Attibele,Fridah by Bohemians,N/A,,"₹3,500 for two",https://www.zomato.com/bangalore/fridah-by-bohemians-mahadevapura-bangalore/info
Attibele,Hydeout Bar & Lounge - Sheraton Grand Bangalore Hotel,N/A,"Continental, North Indian, Fast Food, Pizza, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/hydeout-bar-lounge-sheraton-grand-bangalore-hotel-malleshwaram-bangalore/info
Attibele,The Lobby Lounge & Terrace - Four Seasons Hotel,N/A,"Cafe, Beverages, Desserts","₹3,500 for two",https://www.zomato.com/bangalore/the-lobby-lounge-terrace-four-seasons-hotel-rt-nagar-bangalore/info
Attibele,Bira 91 Taproom,N/A,"Bar Food, Fast Food, Italian, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/bira-91-taproom-devanahalli/info
Attibele,Incanto - The Zuri,N/A,"Italian, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/incanto-the-zuri-whitefield-bangalore/info
Attibele,Palette - Taj Yeshwantpur,N/A,"Mediterranean, South Indian, North Indian, Chinese","₹3,500 for two",https://www.zomato.com/bangalore/palette-taj-yeshwantpur-yeshwantpur-bangalore/info
Attibele,Terracotta - Vivanta Whitefield,N/A,"North Indian, Lucknowi, Afghan, Desserts","₹3,500 for two",https://www.zomato.com/bangalore/terracotta-vivanta-whitefield-whitefield-bangalore/info
Attibele,Mynt - Vivanta Whitefield,N/A,"North Indian, Fast Food, Mexican, Italian, Thai, Desserts, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/mynt-vivanta-whitefield-whitefield-bangalore/info
Attibele,East,N/A,"Korean, Japanese","₹3,500 for two",https://www.zomato.com/bangalore/east-devanahalli/info
Attibele,Alfresco,N/A,South Indian,"₹3,500 for two",https://www.zomato.com/bangalore/alfresco-seshadripuram-bangalore/info
Attibele,Unlock Bar,N/A,"South Indian, Bar Food","₹3,500 for two",https://www.zomato.com/bangalore/unlock-bar-bommanahalli-bangalore/info
Attibele,The Lounge Cafe,N/A,"Cafe, South Indian","₹3,500 for two",https://www.zomato.com/bangalore/the-lounge-cafe-gandhi-nagar-bangalore/info
Attibele,Hype - Shangri-La Hotel,N/A,"Finger Food, Beverages, Desserts","₹3,500 for two",https://www.zomato.com/bangalore/hype-shangri-la-hotel-vasanth-nagar-bangalore/info
Attibele,The Persian Terrace - Sheraton Grand Bangalore Hotel at Brigade Gateway,N/A,"Iranian, Mediterranean, Afghan, Seafood, Desserts","₹3,500 for two",https://www.zomato.com/bangalore/the-persian-terrace-sheraton-grand-bangalore-hotel-at-brigade-gateway-malleshwaram/info
Attibele,Mikusu - Conrad Bengaluru,N/A,"Japanese, Chinese, Thai","₹3,500 for two",https://www.zomato.com/bangalore/mikusu-conrad-bengaluru-ulsoor/info
Attibele,By The Blue,N/A,"North Indian, Biryani, Bar Food, Desserts, Beverages","₹3,500 for two",https://www.zomato.com/bangalore/by-the-blue-koramangala-3rd-block-bangalore/info
Attibele,Slounge - Lemon Tree Hotel,N/A,"Finger Food, Bar Food","₹3,500 for two",https://www.zomato.com/bangalore/slounge-lemon-tree-hotel-electronic-city/info
Attibele,ZLB23,N/A,,"₹3,500 for two",https://www.zomato.com/bangalore/zlb23-airport-road-bangalore/info
Attibele,Merak-JW Marriott Hotel,N/A,"Asian, Continental","₹3,500 for two",https://www.zomato.com/bangalore/merak-jw-marriott-hotel-lavelle-road-bangalore/info
Attibele,GYLT,N/A,"Asian, Italian","₹3,500 for two",https://www.zomato.com/bangalore/gylt-hennur-bangalore/info
Attibele,The Trinity Square - Taj,N/A,"North Indian, Continental, Italian, Fast Food, South Indian, Desserts, Beverages","₹3,400 for two",https://www.zomato.com/bangalore/the-trinity-square-taj-mg-road-bangalore/info
Attibele,MoMo Cafe - Courtyard By Marriott,N/A,"North Indian, Asian, Fast Food, Continental, Italian, Desserts, Beverages","₹3,400 for two",https://www.zomato.com/bangalore/momo-cafe-courtyard-by-marriott-bellandur-bangalore/info
Attibele,Neo Kitchen - Hilton Embassy Manyata Business Park,N/A,"Asian, Continental, Italian, South Indian, North Indian, Biryani, Desserts, Beverages","₹3,300 for two",https://www.zomato.com/bangalore/neo-kitchen-hilton-embassy-manyata-business-park-nagawara-bangalore/info
Attibele,The Hebbal Cafe - Courtyard By Marriott,N/A,"Continental, North Indian, Chinese, American, Fast Food","₹3,300 for two",https://www.zomato.com/bangalore/the-hebbal-cafe-courtyard-by-marriott-hebbal/info
Attibele,The Orchid - Fortune Park JP Celestial,N/A,"North Indian, Chinese, Oriental, Biryani, Fast Food, Desserts, Beverages","₹3,300 for two",https://www.zomato.com/bangalore/the-orchid-fortune-park-jp-celestial-race-course-road-bangalore/info
Attibele,Seven Rivers Brewing Co - Taj,N/A,"North Indian, European, Salad, Finger Food, Beverages, Desserts","₹3,300 for two",https://www.zomato.com/bangalore/seven-rivers-brewing-co-taj-mg-road-bangalore/info
Attibele,Fireside: Flame Craft Dining,N/A,"BBQ, Cuisine Varies, American, Charcoal Chicken, Grilled Chicken","₹3,300 for two",https://www.zomato.com/bangalore/fireside-flame-craft-dining-kalyan-nagar-bangalore/info
Attibele,Phobidden Fruit,N/A,"Vietnamese, Asian, Desserts","₹3,200 for two",https://www.zomato.com/bangalore/phobidden-fruit-indiranagar/info
Attibele,Naru Noodle Bar,N/A,Japanese,"₹3,200 for two",https://www.zomato.com/bangalore/naru-noodle-bar-shanti-nagar-bangalore/info
Attibele,Spot 360 – Open Air Poolside Bar & Kitchen,N/A,"North Indian, Asian, Beverages","₹3,200 for two",https://www.zomato.com/bangalore/spot-360-open-air-poolside-bar-kitchen-bellandur-bangalore/info
Attibele,The Hood By Olive,N/A,"Japanese, Lebanese, Italian","₹3,100 for two",https://www.zomato.com/bangalore/the-hood-by-olive-ashok-nagar-bangalore/info
Attibele,1882 Restaurant - DoubleTree by Hilton Whitefield,N/A,"Continental, Asian, North Indian, Modern Indian","₹3,000 for two",https://www.zomato.com/bangalore/1882-restaurant-doubletree-by-hilton-whitefield-brookefield-bangalore/info
Attibele,Jamming Goat 3.0,N/A,"Bar Food, Beverages","₹3,000 for two",https://www.zomato.com/bangalore/jamming-goat-3-0-marathahalli-bangalore/info
Attibele,The Lobby Lounge - Shangri-La Hotel,N/A,"Cafe, Coffee, Continental, South Indian, Fast Food, Desserts, Tea, Beverages","₹3,000 for two",https://www.zomato.com/bangalore/the-lobby-lounge-shangri-la-hotel-vasanth-nagar-bangalore/info
Attibele,The Market,N/A,"North Indian, European, Asian","₹3,000 for two",https://www.zomato.com/bangalore/the-market-residency-road-bangalore/info
Attibele,Comal,N/A,"Mexican, American, Healthy Food, Seafood, South American, Salad","₹3,000 for two",https://www.zomato.com/bangalore/comal-1-mg-road-bangalore/info
Attibele,Sanadige - Goldfinch Hotel,N/A,"Seafood, Mangalorean, Goan, South Indian, North Indian, Chinese, Desserts, Beverages","₹3,000 for two",https://www.zomato.com/bangalore/sanadige-goldfinch-hotel-seshadripuram/info
Attibele,KLINX - Hilton Bangalore Embassy GolfLinks,N/A,"Beverages, Bar Food","₹3,000 for two",https://www.zomato.com/bangalore/klinx-hilton-bangalore-embassy-golflinks-domlur-bangalore/info
Attibele,Cavore,N/A,"Seafood, Continental","₹3,000 for two",https://www.zomato.com/bangalore/cavore-shanti-nagar-bangalore/info
Attibele,Best Brews - Four Points by Sheraton Bengaluru Whitefield,N/A,"North Indian, Kebab, Beverages, Coffee, Bar Food","₹3,000 for two",https://www.zomato.com/bangalore/best-brews-four-points-by-sheraton-bengaluru-whitefield-whitefield/info
Attibele,Shambhala Woodfired Kitchen & Pub,N/A,"South Indian, Seafood, Salad, Bar Food","₹3,000 for two",https://www.zomato.com/bangalore/shambhala-woodfired-kitchen-pub-frazer-town-bangalore/info
Attibele,Gully Gangz Sports Bar,N/A,"North Indian, Continental, Italian","₹3,000 for two",https://www.zomato.com/bangalore/gully-gangz-sports-bar-koramangala-7th-block-bangalore/info
Attibele,G Toxe,N/A,"North Indian, South Indian, Pizza, Thai, Asian, Burger, Sandwich, Biryani","₹3,000 for two",https://www.zomato.com/bangalore/g-toxe-koramangala-7th-block-bangalore/info
Attibele,Asri,N/A,"Beverages, Continental","₹3,000 for two",https://www.zomato.com/bangalore/asri-devanahalli/info
Attibele,The Bar - Marriott Executive Apartments,N/A,"South Indian, Continental, Modern Indian, Alcoholic Beverages","₹3,000 for two",https://www.zomato.com/bangalore/the-bar-marriott-executive-apartments-lavelle-road-bangalore/info
Attibele,What's In A Name,N/A,"Finger Food, Continental, Fast Food, Italian, Seafood, North Indian, Beverages","₹3,000 for two",https://www.zomato.com/bangalore/whats-in-a-name-koramangala-5th-block/info
Attibele,Ouro,N/A,"European, Mexican, Desserts","₹3,000 for two",https://www.zomato.com/bangalore/ouro-brigade-road-bangalore/info
Attibele,The Aviary - Jw Marriott Prestige Golfshire Resort And Spa,N/A,"South Indian, North Indian","₹3,000 for two",https://www.zomato.com/bangalore/the-aviary-jw-marriott-prestige-golfshire-resort-and-spa-devanahalli/info
Attibele,Library Bar - The Leela Palace,N/A,Finger Food,"₹3,000 for two",https://www.zomato.com/bangalore/library-bar-the-leela-palace-1-airport-road-bangalore/info
Attibele,Mynt,N/A,"South Indian, Chinese, North Indian, Continental, Italian, Finger Food, Beverages","₹3,000 for two",https://www.zomato.com/bangalore/mynt-mg-road-bangalore/info
Attibele,Aioli BBQ & Grill,N/A,"BBQ, Mediterranean, European, Healthy Food, Salad","₹3,000 for two",https://www.zomato.com/bangalore/aioli-bbq-grill-yelahanka-bangalore/info
Attibele,Machan - The Taj West End,N/A,"North Indian, Continental, Italian","₹3,000 for two",https://www.zomato.com/bangalore/machan-the-taj-west-end-race-course-road-bangalore/info
